date,feature
2021-05-12,"0.9,0.3,0.3,0.3,3.0,2.3,1.6,1.6,267.05,265.58,264.88,264.88,0.2,0,0.2,0.2,0.8,0.2,0.6,0.6,4.2,3.6,2.6,2.6,0.82,0,0.71,0.71,266.83,0,264.79,264.79,273.7,0,271.21,271.21,0.2,0,0.1,0.1"
2021-04-13,"0.3,0.2,0.1,0.1,1.6,1.5,1.3,1.3,264.88,264.69,263.01,263.01,0.2,0,0.2,0.2,0.6,0.5,0.4,0.4,2.6,2.5,1.7,1.7,0.71,0,0.55,0.55,264.79,0,263.16,263.16,271.21,0,270.3,270.3,0.1,0.1,-1.2,-1.0"
2021-03-10,"0.1,0.2,0.1,0.0,1.3,1.4,1.4,1.4,263.01,263.08,261.58,261.58,0.2,0,0.1,0.1,0.4,0.4,0.3,0.3,1.7,1.7,1.4,1.4,0.55,0,0.43,0.43,263.16,0,262.23,262.23,270.3,0,270.03,270.03,-1.0,0.1,0.4,0.8"
2020-10-13,"0.2,0.2,0.4,0.4,1.7,1.8,1.7,1.7,260.28,260.35,259.92,259.92,0.1,0,0.2,0.3,0.2,0.2,0.4,0.4,1.4,1.4,1.3,1.3,0.14,0,0.32,0.32,260.21,0,259.68,259.68,269.26,0,268.75,268.75,0.2,0,0.3,0.3"
2020-09-11,"0.4,0.2,0.6,0.6,1.7,1.6,1.6,1.6,259.92,259.52,259.1,259.1,0.3,0,0.3,0.3,0.4,0.3,0.6,0.6,1.3,1.2,1.0,1.0,0.32,0,0.51,0.51,259.68,0,258.72,258.72,268.75,0,267.72,267.72,0.3,0,-0.7,-0.6"
2020-08-12,"0.6,0.2,0.2,0.2,1.6,1.1,1.2,1.2,259.1,258.51,257.8,257.8,0.3,0,0.1,0.1,0.6,0.3,0.6,0.6,1.0,0.8,0.6,0.6,0.51,0,0.55,0.55,258.72,0,257.21,257.21,267.72,0,266.07,266.07,-0.6,0,-2.1,-2.3"
2020-07-14,"0.2,0.1,-0.1,-0.1,1.2,1.1,1.2,1.2,257.8,257.73,256.39,256.39,0.1,0,0.3,0.3,0.6,0.5,-0.1,-0.1,0.6,0.6,0.1,0.1,0.55,0,-0.67,0.0,257.21,0,255.77,255.77,266.07,0,265.44,265.44,-2.3,0,0.5,0.5"
2020-06-10,"-0.1,-0.1,-0.4,-0.4,1.2,1.3,1.4,1.4,256.39,256.84,256.39,256.39,0.3,0,0.1,0.1,-0.1,-0.1,-0.8,-0.8,0.1,0.2,0.3,0.3,0.0,0,-0.67,-0.67,255.77,0,255.9,255.9,265.44,0,265.6,265.6,0.5,0,5.9,5.8"
2020-05-12,"-0.4,-0.2,-0.1,-0.1,1.4,1.7,2.1,2.1,256.39,256.45,258.12,258.12,0.1,0,0.2,0.2,-0.8,-0.8,-0.4,-0.4,0.3,0.4,1.5,1.5,-0.67,0,-0.22,-0.22,255.9,0,257.95,257.95,265.6,0,266.8,266.8,5.8,0,0.1,0.2"
2020-04-10,"-0.1,0.1,0.2,0.2,2.1,2.3,2.4,2.4,258.12,258.2,258.68,258.68,0.2,0,0.2,0.2,-0.4,-0.3,0.1,0.1,1.5,1.6,2.3,2.3,-0.22,0,0.27,0.27,257.95,0,259.05,259.05,266.8,0,267.07,267.07,0.2,0,0.5,0.5"
2020-03-11,"0.2,0.2,0.2,0.2,2.4,2.3,2.3,2.3,258.68,258.54,257.97,257.97,0.2,0,0.3,0.3,0.1,0.2,0.1,0.1,2.3,2.2,2.5,2.5,0.27,0,0.39,0.39,259.05,0,258.82,258.82,267.07,0,266.48,266.48,0.5,0.1,0.1,0.1"
2019-10-10,"0.1,0.2,0.3,0.3,2.4,2.4,2.4,2.4,256.76,256.86,256.56,256.56,0.2,0,0.2,0.2,0.0,0.1,0.1,0.1,1.7,1.8,1.7,1.7,0.08,0,-0.01,-0.01,256.36,0,256.3,256.3,264.6,0,264.25,264.25,-0.1,0.5,0.6,0.6"
2019-09-12,"0.3,0.2,0.3,0.3,2.4,2.3,2.2,2.2,256.56,256.58,256.57,256.57,0.2,0,0.3,0.3,0.1,0.1,0.3,0.3,1.7,1.8,1.8,1.8,-0.01,0,0.17,0.17,256.3,0,256.16,256.16,264.25,0,263.57,263.57,0.6,0,-0.3,-0.3"
2019-08-13,"0.3,0.2,0.3,0.3,2.2,2.1,2.1,2.1,256.57,256.44,256.14,256.14,0.3,0,0.3,0.3,0.3,0.3,0.1,0.1,1.8,1.7,1.6,1.6,0.17,0,0.02,0.0,256.16,0,255.3,0.0,263.57,0,262.8,262.8,-0.3,0,0.2,0.2"
