date,feature
2023-08-15,"1.0,-0.3,0.2,0.2,0.7,0.2,-0.7,-0.9,0.4,0.2,-0.1,-0.2,-19.0,-1.0,1.1,1.1,1.0,0.2,0.5,0.6,1.0,0.1,0.4,0.3,0.7,0.4,0.3,0.2,3.17,1.50,1.59,1.49"
2023-06-15,"0.1,0.1,0.4,0.4,-1.9,0.0,-0.1,0.2,-0.6,-0.6,0.3,0.4,6.6,-16.0,-31.8,-31.8,0.2,0.0,0.6,0.7,0.4,-0.3,0.5,0.6,0.3,-0.1,0.4,0.4,1.61,0,1.23,1.6"
2022-07-15,"1.0,0.6,0.6,0.5,0.7,1.2,2.9,2.8,0.2,0.7,0.5,0.6,11.1,-2.0,-1.2,-1.2,0.8,0.3,-0.3,0.0,0.7,0,-0.1,0.1,1.0,0.8,-0.1,-0.3,8.42,0,8.18,8.09"
2022-06-15,"0.5,0.8,0.4,0.6,2.8,1.3,0.8,0.6,0.6,1.1,0.4,0.0,-1.2,3.0,-11.6,-11.6,0.0,0.5,0.5,1.0,0.1,0,0.8,1.0,-0.3,0.2,0.7,0.9,8.09,0,7.82,8.19"
2021-12-15,"0.3,0.9,1.8,1.7,1.0,0.5,1.6,1.5,0.7,0.7,1.5,1.2,31.9,25.0,30.9,30.9,-0.1,0.7,1.8,1.6,0.2,0,1.6,1.4,0.3,0.8,1.8,1.7,18.21,0,16.26,16.31"
2021-10-15,"0.8,0.5,2.0,1.8,0.1,0.6,0.4,0.4,0.4,0.6,-0.3,-0.3,19.8,27.0,34.3,34.3,0.8,0.4,2.6,2.5,0.7,0,2.1,2.0,0.7,-0.2,0.9,0.7,13.95,0,15.4,13.45"
2019-11-15,"0.2,0.4,-0.1,-0.1,-0.1,-0.1,-0.2,-0.2,-0.5,-0.2,0.1,0.2,2.9,5.0,4.0,4.0,0.3,0.3,0.0,0.3,0.1,0.4,-0.1,0.0,0.3,0.2,-0.3,-0.3,3.1,0,4.07,4.1"
