date,feature
2016-11-03,"0,0,0.0,0.0,9,9,9,9.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25"
2016-09-15,"0,0,9.0,9.0,9,9,9,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25"
2016-08-04,"9,8,1.0,1.0,0,1,8,8.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.5"
2016-07-14,"1,3,0.0,0.0,8,6,9,9.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.5,0.5"
2016-03-17,"0,0,0.0,0.0,9,9,9,9.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5"
2016-02-04,"0,0,0.0,0.0,9,8,8,8.0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5"
2016-01-14,"0,0,0.0,0.0,8,8,8,8.0,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5"
2015-12-10,"0,0,0.0,0.0,8,8,8,8.0,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5"
2015-11-05,"0,0,0.0,0.0,8,8,8,8.0,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5"
2015-09-10,"0,0,0.0,0.0,8,8,8,8.0,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5"
2015-08-06,"0,0,0.0,0.0,8,7,9,9.0,1,2.0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5"
