date,feature
2020-06-23,"46.8,0,37.0,36.4,49.6,48.0,39.8,39.8,46.7,46.5,37.5,36.9"
2020-05-21,"36.4,0,27.0,27.4,39.8,38.0,36.1,36.9,36.9,30.0,26.7,27.0"
2020-04-23,"27.4,0,40.9,40.5,36.9,38.0,48.5,49.2,27.0,31.5,39.8,39.1"
2020-03-24,"40.5,0,49.6,49.6,49.2,42.8,50.7,50.8,39.1,42.0,49.4,49.4"
2020-02-21,"49.6,0,53.3,53.1,50.8,51.5,51.9,51.7,49.4,53.0,53.4,53.2"
2020-01-24,"53.1,52.5,52.7,52.2,51.7,52.5,52.4,52.5,53.2,52.9,52.8,52.2"
2019-12-16,"52.2,51.9,52.0,51.9,52.5,52.6,52.6,52.2,52.2,52.0,51.6,51.6"
2019-11-22,"51.9,51.9,50.9,51.2,52.2,51.5,51.3,51.5,51.6,51.0,50.6,51.0"
2019-10-24,"51.2,51.6,51.0,51.0,51.5,50.7,51.1,51.0,51.0,51.0,50.9,50.9"
2019-09-23,"51.0,49.6,50.7,50.9,51.0,50.3,50.3,49.9,50.9,51.3,50.7,50.9"
2019-08-22,"50.9,0,52.6,51.6,49.9,50.5,50.4,50.0,50.9,52.9,53.0,52.2"
2019-07-24,"51.6,0,51.5,50.6,50.0,51.0,50.6,50.1,52.2,51.7,51.5,50.7"
2019-06-21,"50.6,0,50.9,50.9,50.1,50.5,50.5,50.6,50.7,51.0,50.9,50.9"
2019-05-23,"50.9,0,53.0,52.8,50.6,52.5,52.6,52.4,50.9,53.2,53.0,52.9"
2019-04-18,"52.8,0,54.6,55.8,52.4,52.8,52.4,52.5,52.9,55.0,55.3,54.8"
2019-02-21,"55.8,55.1,54.4,54.2,53.7,54.9,54.9,54.9,56.2,54.4,54.2,54.2"
2019-01-24,"54.2,0,54.4,54.4,54.9,53.5,53.8,53.9,54.2,54.0,54.4,53.4"
2018-11-23,"54.4,56.0,54.9,54.8,55.4,55.8,55.7,55.9,54.4,55.0,54.8,54.7"
2018-10-24,"54.8,0,53.9,53.4,55.9,55.4,55.6,55.6,54.7,54.1,53.5,52.9"
