date,feature
2019-12-02,"46.6,0,47.7,47.7,47.2,0,49.1,49.1,48.1,49.2,48.3,48.3,46.7,47.0,45.5,45.5"
2019-11-01,"47.7,46.4,46.3,46.3,49.1,0,47.3,47.3,48.3,48.9,47.8,47.8,45.5,49.9,49.7,49.7"
2019-10-01,"46.3,0,47.4,47.4,47.3,0,47.2,47.2,47.8,50.4,49.1,49.1,49.7,48.5,46.0,46.0"
2019-09-03,"47.4,0,51.7,51.7,47.2,0,50.8,50.8,49.1,51.1,51.2,51.2,46.0,45.8,45.1,45.1"
2019-08-01,"51.7,53.4,54.5,54.5,50.8,0,50.0,50.0,51.2,52.0,51.7,51.7,45.1,49.6,47.9,47.9"
2019-07-01,"54.5,52.8,53.7,53.7,50.0,52.5,52.7,52.7,51.7,51.0,52.1,52.1,47.9,53.0,53.2,53.2"
2019-06-03,"53.7,52.5,52.4,52.4,52.7,0,51.7,51.7,52.1,53.0,52.8,52.8,53.2,52.0,50.0,50.0"
2019-05-01,"52.4,55.8,57.5,57.5,51.7,0,57.4,57.4,52.8,55.0,55.3,55.3,50.0,54.5,54.3,54.3"
2019-04-01,"57.5,52.4,52.3,52.3,57.4,0,55.5,55.5,55.3,54.5,54.2,54.2,54.3,50.1,49.4,49.4"
2019-03-01,"52.3,0,55.5,55.5,55.5,0,58.2,58.2,54.2,55.5,56.6,56.6,49.4,51.6,49.6,49.6"
2019-02-01,"55.5,0,56.0,56.2,58.2,0,51.3,51.1,56.6,54.2,54.3,54.1,49.6,54.5,54.9,54.9"
2019-01-03,"56.2,0,58.4,58.4,51.1,0,62.1,62.1,54.1,57.7,59.3,59.3,54.9,57.9,60.7,60.7"
2018-12-03,"58.4,56.5,56.8,56.8,62.1,0,57.4,57.4,59.3,57.6,57.7,57.7,60.7,70.0,71.6,71.6"
2018-11-01,"56.8,57.5,58.8,58.8,57.4,0,61.8,61.8,57.7,59.0,59.8,59.8,71.6,65.0,66.9,66.9"
2018-10-01,"58.8,58.1,58.5,58.5,61.8,0,65.1,65.1,59.8,60.1,61.3,61.3,66.9,71.0,72.1,72.1"
2018-09-04,"58.5,56.0,56.5,56.5,65.1,0,60.2,60.2,61.3,57.6,58.1,58.1,72.1,71.1,73.2,73.2"
2018-08-01,"56.5,56.0,56.0,56.0,60.2,0,63.5,63.5,58.1,59.4,60.2,60.2,73.2,75.5,76.8,76.8"
2018-07-02,"56.0,57.0,56.3,56.3,63.5,0,63.7,63.7,60.2,58.4,58.7,58.7,76.8,77.0,79.5,79.5"
