date,feature
2020-01-28,"-0.1,0.2,-0.4,0.0,-2.5,0,-0.5,0.7,2.4,0.4,-3.1,-2.0,-0.9,0.2,0.1,0.1"
2019-12-23,"0.0,0.1,0.3,0.6,0.8,0,0.0,0.0,-2.0,1.5,0.2,0.6,0.1,0.2,1.1,1.2"
2019-11-27,"0.6,0.2,-0.4,-0.3,0.1,-0.3,-1.8,-1.3,0.6,-0.5,-1.4,-1.1,1.2,-0.3,-0.5,-0.5"
2019-10-24,"-0.3,-0.2,0.3,0.5,-1.2,0,-0.9,-0.6,-1.1,-0.5,0.3,0.2,-0.5,-0.2,-0.6,-0.2"
2019-09-27,"0.5,0.2,-0.5,-0.4,-0.6,0.1,1.3,1.4,0.2,-1.1,2.0,2.0,-0.2,0.1,0.2,0.4"
2019-08-26,"-0.4,0.1,0.8,1.2,1.4,0,3.1,3.1,2.1,1.1,1.8,2.0,0.4,-0.1,0.9,1.9"
2019-07-25,"1.2,0.2,0.5,0.3,3.1,0,-1.2,-0.6,2.0,0.8,-2.3,-1.3,1.9,0.2,0.3,0.4"
2019-06-26,"0.3,0.1,-0.1,0.0,-0.6,0,-3.3,-2.5,-1.3,0.0,-2.8,-2.1,0.4,0.1,-1.0,-0.9"
2019-05-24,"0.0,0.2,-0.5,0.4,-2.5,-2.0,0.1,2.3,-2.1,-2.0,1.7,2.7,-0.9,-0.3,0.3,1.3"
2019-04-25,"0.4,0.2,-0.2,0.1,2.3,0.1,-1.7,-1.9,2.7,0.7,-1.1,-1.6,1.3,0.1,0.1,-0.1"
2019-04-02,"0.1,0.3,-0.1,-0.1,-1.9,0.1,0.4,0.7,-1.6,-1.1,0.1,0.4,-0.1,0.1,0.9,0.8"
2019-03-13,"-0.1,0.1,0.3,0.1,0.7,0,2.2,1.8,0.4,-0.5,1.3,1.2,0.8,0.1,-0.9,-0.7"
2019-02-21,"0.1,0.2,-0.2,-0.3,1.8,0.4,-0.1,-0.1,1.2,0.8,1.0,0.8,-0.7,0.2,-1.0,-0.6"
2018-12-21,"-0.3,0.3,0.4,0.1,-0.1,0,-1.4,-1.2,0.8,1.6,-4.3,-4.4,-0.6,0.2,0.5,0.0"
2018-11-21,"0.1,0.4,-0.6,0.1,-1.2,0.1,-1.4,-0.6,-4.4,-2.2,-0.1,0.8,0,0.2,-0.5,-0.1"
2018-10-25,"0.1,0.5,0.3,0.1,-0.6,0.1,2.5,2.6,0.8,-1.3,4.6,4.5,-0.1,0.5,-0.2,-0.5"
2018-09-27,"0.1,0.4,0.2,0.2,2.6,0.8,-0.6,-1.0,4.5,1.9,-1.2,-1.7,-0.5,0.4,1.5,1.4"
2018-08-24,"0.2,0.5,0.1,0.4,-1.0,0.8,1.2,1.5,-1.7,-0.5,0.7,1.0,1.4,0.4,0.6,0.6"
2018-07-26,"0.4,0.5,0.3,-0.3,1.5,0,-1.4,-1.5,1.0,3.0,-0.3,-0.4,0.6,0.4,0.7,-0.2"
2018-06-27,"-0.3,0.5,1.9,0.9,-1.5,-1.0,-1.5,-1.9,-0.6,-0.9,-1.0,-1.6,-0.2,0.5,2.3,1.0"
2018-05-25,"0.9,0.5,0.4,0.0,-1.9,-1.0,4.3,2.8,-1.7,-1.4,2.7,2.6,1,0.7,-0.9,-0.4"
2018-04-26,"0.0,0.5,0.9,1.2,2.8,1.1,3.0,2.5,2.6,1.6,3.5,3.0,-0.1,0.6,0.9,1.8"
2018-03-23,"1.2,0.5,-0.2,-0.3,2.5,0,-2.5,-2.7,3.1,1.5,-3.5,-3.7,1.8,0.8,-0.4,-0.2"
2018-02-27,"-0.3,0.4,0.7,0.6,-2.7,0.3,2.2,2.2,-3.7,-2.4,2.6,2.9,-0.2,0.5,-0.6,-0.3"
2018-01-26,"0.6,0.5,0.3,-0.1,2.2,0.3,1.5,1.0,2.9,0.8,1.7,1.3,-0.3,0.5,0.2,-0.1"
2017-12-22,"-0.1,0.5,1.3,0.4,1.0,0.9,-0.8,-0.8,1.3,2.0,-0.4,-1.2,-0.1,0.5,0.8,-0.5"
2017-11-22,"0.4,0.5,1.1,0.7,-0.8,0.9,2.4,2.0,-1.2,0.3,2.2,2.2,-0.5,0.5,2.1,1.3"
2017-10-25,"0.7,0.5,0.7,0.2,2.0,0,2.6,2.2,2.2,1.0,2.0,1.7,1.3,0.5,1.3,0.9"
2017-09-27,"0.2,0.2,0.8,0.5,2.2,0,-7.9,-7.8,1.7,1.0,-6.8,-6.8,0.9,0.3,1.1,0.4"
2017-08-25,"0.5,0.4,0.1,0.2,-7.8,0,6.4,6.7,-6.8,-6.0,6.4,6.5,0.4,0.3,-0.1,-0.1"
2017-07-27,"0.2,0.4,0.6,0.1,6.7,0,0.4,-0.6,6.5,3.0,-0.1,-1.1,-0.1,0.3,0.7,-0.2"
2017-06-26,"0.1,0.5,-0.5,-0.4,-0.6,0,-0.9,-0.8,-1.1,-0.6,-0.9,-0.7,-0.2,0.3,0.2,0.0"
2017-05-26,"-0.4,0.5,-0.2,-0.2,-0.8,0,1.1,0.1,-0.7,-1.2,2.3,0.7,0,0.5,0.5,0.2"
2017-04-27,"-0.2,0.4,0.7,0.4,0.1,0,2.7,2.1,0.7,1.2,2.3,1.7,0.2,0.5,0.1,-0.1"
2017-03-24,"0.4,0.5,0.2,-0.2,2.1,0,2.1,1.5,1.7,1.2,2.3,1.8,-0.1,0.6,0.1,-0.4"
2017-02-27,"-0.2,0.5,0.9,0.5,1.5,0,1.2,1.7,1.8,1.7,-0.8,-0.4,-0.4,0.5,1.1,0.8"
2017-01-27,"0.5,0.5,1.0,0.5,1.7,0,-6.8,-6.6,-0.4,2.6,-4.8,-4.6,0.8,0.5,1.5,0.9"
2016-12-22,"0.5,0.2,0.9,1.0,-6.6,-0.1,5.1,5.2,-4.6,-4.7,4.8,4.8,0.9,0.3,0.2,0.4"
2016-11-23,"1.0,0.2,0.2,0.2,5.2,0,1.4,0.7,4.8,1.5,0.4,-0.1,0.4,0.4,-1.4,-1.2"
2016-10-27,"0.2,0.2,0.1,-0.4,0.7,0,-0.7,-1.0,-0.1,0.1,0.3,0.0,-1.2,0.3,1.2,0.6"
2016-09-28,"-0.4,-0.4,1.1,1.5,-1.0,-1.1,3.0,3.8,0.0,-1.4,3.6,4.4,0.6,-0.2,0.8,1.6"
2016-08-25,"1.5,0.5,-0.3,-0.5,3.8,0,-4.0,-3.9,4.4,3.3,-4.2,-4.0,1.6,0.3,0.5,0.2"
2016-07-27,"-0.5,0.3,-0.4,-0.3,-3.9,0,-1.6,-0.9,-4.0,-1.1,-2.8,-2.2,0.2,0.3,-0.5,-0.7"
2016-06-24,"-0.3,0.2,0.5,0.4,-0.9,0,3.7,3.7,-2.2,-0.5,3.3,3.4,-0.7,0.3,-0.4,-0.8"
2016-05-26,"0.4,0.3,0.1,-0.2,3.7,0,-0.6,-1.0,3.4,0.5,1.9,0.8,-0.8,0.4,-0.1,0.0"
2016-04-26,"-0.2,0.5,-1.3,-1.0,-1.0,0.4,-2.3,-1.9,0.8,1.8,-3.1,-2.8,0,0.8,-2.7,-1.8"
2016-03-24,"-1.0,-0.2,1.2,1.8,-1.9,0,3.7,4.5,-2.8,-2.9,4.2,4.9,-1.8,-0.1,3.1,3.9"
2016-02-25,"1.8,0.2,-0.7,-1.2,4.5,0,-2.5,-2.9,4.9,2.5,-4.6,-5.1,3.9,1,-3.7,-4.3"
2016-01-28,"-1.2,-0.1,-0.5,-0.1,-2.9,0,-2.0,-1.5,-5.1,-0.6,-0.5,0.0,-4.3,-0.2,-1.1,-0.4"
2015-12-23,"-0.1,0.1,0.5,0.5,-1.5,-0.2,3.0,3.2,0.0,-0.6,2.9,3.0,-0.4,-0.1,0.6,1.3"
2015-11-25,"0.5,0.3,-0.1,-0.4,3.2,0,-1.6,-2.0,3.0,1.5,-0.8,-1.2,1.3,0.4,0.4,-0.3"
2015-10-27,"-0.4,0.1,-0.9,0.0,-2.0,0,-2.1,-1.0,-1.2,-1.2,-3.0,-2.0,-0.3,0.1,-1.6,-0.2"
2015-09-24,"0.0,0.1,0.4,0.6,-1.0,-1.2,0.9,1.0,-2.0,-2.0,1.9,2.0,-0.2,-0.1,2.1,2.2"
2015-08-26,"0.6,0.4,1.0,0.8,1.0,0,4.2,3.8,2.0,-0.4,4.1,3.4,2.2,0.4,1.4,0.9"
2015-07-27,"0.8,0.5,-0.1,0.5,3.8,0,-2.4,-2.1,3.4,3.0,-2.1,-1.8,0.9,0.4,-0.4,0.4"
2015-06-23,"0.5,0.6,-0.3,0.5,-2.1,0,-0.8,0.2,-1.8,-0.6,-1.5,-0.5,0.4,0.5,-0.3,1.0"
2015-05-26,"0.5,0.4,0.6,-0.2,0.2,0.4,3.4,2.6,-0.5,-0.4,5.1,4.0,1,0.3,1.5,-0.5"
2015-04-24,"-0.2,0.3,-1.3,-0.4,2.6,0,-1.0,-1.0,4.0,0.6,-1.4,-1.4,-0.5,0.3,-2.2,-1.4"
2015-03-25,"-0.4,0.3,-0.7,0.3,-1.0,0,2.3,3.0,-1.4,0.4,2.0,2.8,-1.4,0.3,-0.1,0.6"
2015-02-26,"0.3,0.5,-0.9,-0.8,3.0,0,-3.3,-3.2,2.8,1.7,-3.7,-3.4,0.6,0.3,-0.7,-0.6"
2015-01-27,"-0.8,0.6,-1.3,-0.4,-3.2,-0.2,-1.4,-0.1,-3.4,0.5,-2.1,-0.7,-0.6,0.5,-0.6,0.0"
2014-12-23,"-0.4,1.1,-1.0,-0.9,-0.1,1.6,-0.6,-0.6,-0.7,3.0,0.3,0.4,0,1.4,-1.9,-1.3"
2014-11-26,"-0.9,0.5,0.2,-0.2,-0.6,0,-1.2,-1.5,0.4,-0.4,-0.9,-1.3,-1.3,0.8,-1.3,-1.7"
2014-10-28,"-0.2,0.5,0.7,0.7,-1.5,0.3,-19.1,-19.00,-1.3,0.5,-18.3,-18.2,-1.7,0.6,0.3,0.6"
2014-09-25,"0.7,0.7,-0.5,-0.8,-19.00,-19.20,24.9,24.90,-18.2,-18.0,22.5,22.6,0.6,0.5,-0.2,-0.5"
