date,feature
2021-12-03,"4.8,5.0,4.8,4.9,34.8,34.7,34.7,34.7,-25.0,0,-82.0,-73.0,61.8,0,61.6,61.6,31,45,48,60.0,210,550,546,531.0,0.3,0.4,0.4,0.4,4.2,4.5,4.6,4.6,235,530,628,604.0,7.8,0,8.3,8.3"
2021-11-05,"4.9,4.9,4.6,4.6,34.7,34.8,34.8,34.8,-73.0,0,-53.0,-123.0,61.6,0,61.6,61.6,60,27,31,26.0,531,450,312,194.0,0.4,0.4,0.6,0.6,4.6,4.7,4.8,4.8,604,400,365,317.0,8.3,0,8.5,8.5"
2021-10-08,"4.6,4.6,4.0,4.3,34.8,34.7,34.6,34.7,-123.0,0,34.0,-8.0,61.6,0,61.7,61.7,26,25,31,37.0,194,500,366,235.0,0.6,0.4,0.4,0.6,4.8,5.1,5.2,5.2,317,455,332,243.0,8.5,0,8.8,8.8"
2021-09-03,"4.3,4.0,4.1,4.0,34.7,34.8,34.7,34.8,-8.0,0,255.0,240.0,61.7,0,61.7,61.7,37,25,52,27.0,235,750,1053,943.0,0.6,0.3,0.4,0.4,5.2,5.2,5.4,5.4,243,665,798,703.0,8.8,0,9.2,9.2"
2021-08-06,"4.0,3.8,3.7,3.6,34.8,34.7,34.8,34.7,240.0,0,169.0,188.0,61.7,0,61.6,61.6,27,25,39,15.0,943,870,938,850.0,0.4,0.3,0.4,0.3,5.4,5.7,5.9,5.9,703,700,769,662.0,9.2,0,9.8,9.8"
2021-07-02,"3.6,3.7,1.9,2.0,34.7,34.9,34.8,34.9,188.0,0,67.0,67.0,61.6,0,61.6,61.6,15,28,39,23.0,850,700,583,559.0,0.3,0.4,0.4,0.5,5.9,5.7,5.8,5.8,662,600,516,492.0,9.8,0,10.2,10.2"
2021-06-04,"2.0,1.6,0.4,0.3,34.9,35,34.9,35.0,67.0,0,59.0,48.0,61.6,0,61.7,61.7,23,24,-32,-18.0,559,650,278,266.0,0.5,0.2,0.7,0.7,5.8,5.9,6.1,6.1,492,600,219,218.0,10.2,0,10.4,10.4"
2021-05-07,"0.3,-0.4,4.2,4.2,35,34.9,34.9,34.9,48.0,0,62.0,136.0,61.7,0,61.5,61.5,-18,55,54,53.0,266,978,770,916.0,0.7,0.1,-0.1,-0.1,6.1,5.8,6.0,6.0,218,893,708,780.0,10.4,0,10.7,10.7"
2021-04-02,"4.2,4.5,5.2,5.3,34.9,34.7,34.6,34.6,136.0,0,-90.0,-86.0,61.5,0,61.4,61.4,53,33,18,21.0,916,647,468,379.0,-0.1,0.1,0.3,0.2,6,6,6.2,6.2,780,575,558,465.0,10.7,0,11.1,11.1"
2021-03-05,"5.3,5.3,5.3,5.4,34.6,34.9,34.9,35.0,-86.0,0,76.0,43.0,61.4,0,61.4,61.4,21,18,-10,-10.0,379,182,166,49.0,0.2,0.2,0.1,0.2,6.2,6.3,6.3,6.3,465,210,90,6.0,11.1,0,11.1,11.1"
2021-02-05,"5.4,5.1,5.4,5.1,35,34.7,34.7,34.7,43.0,0,-23.0,-45.0,61.4,0,61.5,61.5,-10,30,31,38.0,49,50,-227,-140.0,0.2,0.3,1.0,0.8,6.3,6.7,6.7,6.7,6,50,-204,-95.0,11.1,0,11.7,11.7"
2021-01-08,"5.1,4.4,4.4,4.4,34.7,34.8,34.8,34.8,-45.0,0,-81.0,-99.0,61.5,0,61.5,61.5,38,20,35,27.0,-140,71,336,245.0,0.8,0.2,0.3,0.3,6.7,6.8,6.7,6.7,-95,98,417,344.0,11.7,0,12.0,12.0"
2020-12-04,"4.4,4.3,4.4,4.5,34.8,34.8,34.8,34.8,-99.0,0,-267.0,-268.0,61.5,0,61.7,61.7,27,43,33,38.0,245,469,610,638.0,0.3,0.1,0.1,0.1,6.7,6.8,6.9,6.9,344,589,877,906.0,12.0,0,12.1,12.1"
2020-11-06,"4.5,4.6,4.6,4.7,34.8,34.7,34.8,34.7,-268.0,0,-220.0,-216.0,61.7,0,61.4,61.4,38,50,60,66.0,638,600,672,661.0,0.1,0.2,0.1,0.1,6.9,7.7,7.9,7.9,906,690,892,877.0,12.1,0,12.8,12.8"
2020-10-02,"4.7,4.8,4.6,4.7,34.7,34.6,34.6,34.6,-216.0,0,467.0,344.0,61.4,0,61.7,61.7,66,35,36,29.0,661,850,1489,1371.0,0.1,0.2,0.3,0.4,7.9,8.2,8.4,8.4,877,850,1022,1027.0,12.8,0,14.2,14.2"
2020-09-04,"4.7,4.5,4.7,4.8,34.6,34.5,34.5,34.5,344.0,0,253.0,301.0,61.7,0,61.4,61.4,29,50,41,26.0,1371,1400,1734,1763.0,0.4,0,0.1,0.2,8.4,9.8,10.2,10.2,1027,1200,1481,1462.0,14.2,0,16.5,16.5"
2020-08-07,"4.8,4.1,4.9,5.0,34.5,34.4,34.6,34.5,301.0,0,54.0,33.0,61.4,0,61.5,61.5,26,253,357,356.0,1763,1600,4791,4800.0,0.2,-0.5,-1.3,-1.2,10.2,10.5,11.1,11.1,1462,1474,4737,4767.0,16.5,0,18.0,18.0"
2020-07-02,"5.0,5.3,6.6,6.7,34.5,34.5,34.7,34.7,33.0,0,-533.0,-585.0,61.5,0,60.8,60.8,356,311,250,225.0,4800,3000,2699,2509.0,-1.2,-0.7,-1.0,-1.0,11.1,12.3,13.3,13.3,4767,2900,3232,3094.0,18.0,0,21.2,21.2"
2020-06-05,"6.7,8.5,8.0,7.9,34.7,34.3,34.2,34.2,-585.0,0,-963.0,-980.0,60.8,0,60.2,60.2,225,-440,-1324,-1330.0,2509,-8000,-20687,-20500.0,-1.0,1,4.7,4.7,13.3,19.7,14.7,14.7,3094,-7500,-19724,-19520.0,21.2,0,22.8,22.8"
2020-05-08,"7.9,3.3,3.3,3.1,34.2,33.7,34.1,34.2,-980.0,0,-28.0,12.0,60.2,0,62.7,62.7,-1330,-2500,-34,-18.0,-20500,-22000,-870,-701.0,4.7,0.4,0.5,0.4,14.7,16,4.4,4.4,-19520,-21050,-842,-713.0,22.8,0,8.7,8.7"
2020-04-03,"3.1,3.0,3.0,3.0,34.2,34.1,34.4,34.4,12.0,0,33.0,45.0,62.7,63.3,63.4,63.4,-18,-20,13,15.0,-701,-100,275,273.0,0.4,0.2,0.3,0.3,4.4,3.8,3.5,3.5,-713,-163,242,228.0,8.7,0,7.0,7.0"
2020-03-06,"3.0,3.0,3.1,3.1,34.4,34.3,34.3,34.3,45.0,0,51.0,19.0,63.4,0,63.4,63.4,15,-3,-20,-12.0,273,175,273,225.0,0.3,0.3,0.2,0.2,3.5,3.6,3.6,3.6,228,160,222,206.0,7.0,0,6.9,6.9"
