date,feature
2009-12-02,"-169,-148,-195,-203.0"
2009-11-04,"-203,-190,-227,-254.0"
2009-09-30,"-254,-200,-277,-298.0"
2009-09-02,"-298,-250,-360,-371.0"
2009-08-05,"-371,-340,-463,-473.0"
2009-07-01,"-473,-410,-485,-532.0"
2009-06-03,"-532,-532,-545,-491.0"
2009-05-06,"-491,-644,-708,-742.0"
2009-04-01,"-742,-660,-706,-697.0"
2009-03-04,"-697,-565,-614,-522.0"
2009-02-04,"-522,-528,-693,-693.0"
2009-01-07,"-693,-450,-476,-250.0"
2008-12-03,"-250,-200,-157,-157.0"
2008-11-05,"-157,-100,-8,-8.0"
2008-10-01,"-8,-55,-33,-33.0"
2008-09-04,"-33,-30,9,9.0"
2008-07-30,"9,-58,-79,-79.0"
2008-07-02,"-79,-20,40,40.0"
2008-06-04,"40,-30,13,10.0"
2008-04-30,"10,-60,8,8.0"
2008-04-02,"8,-40,-23,-23.0"
2008-03-05,"-23,10,126,42.0"
2008-02-01,"42,0,0,0.0"
2008-01-01,"0,0,66,66.0"
2007-12-01,"66,0,-8,-8.0"
2007-11-01,"-8,0,-3,-3.0"
2007-10-01,"-3,0,31,31.0"
2007-09-01,"31,0,-18,-18.0"
2007-08-01,"-18,0,97,97.0"
2007-07-01,"97,0,59,59.0"
2007-06-01,"59,0,137,137.0"
2007-05-01,"137,0,127,127.0"
2007-04-01,"127,0,153,153.0"
2007-03-01,"153,0,199,199.0"
2007-02-01,"199,0,74,74.0"
2007-01-01,"74,0,193,193.0"
2006-12-01,"193,0,90,90.0"
2006-11-01,"90,0,25,25.0"
2006-10-01,"25,0,98,98.0"
2006-09-01,"98,0,106,106.0"
2006-08-01,"106,0,125,125.0"
2006-07-01,"125,0,143,143.0"
2006-06-01,"143,0,148,148.0"
2006-05-01,"148,0,217,217.0"
2006-04-01,"217,0,307,307.0"
2006-03-01,"307,0,329,329.0"
2006-02-01,"329,0,165,165.0"
2006-01-01,"165,0,343,343.0"
2005-12-01,"343,0,154,154.0"
2005-11-01,"154,0,105,105.0"
2005-10-01,"105,0,175,175.0"
2005-09-01,"175,0,204,204.0"
2005-08-01,"204,0,253,253.0"
2005-07-01,"253,0,238,238.0"
2005-06-01,"238,0,218,218.0"
2005-05-01,"218,0,169,169.0"
2005-04-01,"169,0,174,174.0"
2005-03-01,"174,0,155,155.0"
2005-02-01,"155,0,197,197.0"
2005-01-01,"197,0,70,70.0"
2004-12-01,"70,0,203,203.0"
2004-11-01,"203,0,119,119.0"
2004-10-01,"119,0,126,126.0"
2004-09-01,"126,0,116,116.0"
2004-08-01,"116,0,133,133.0"
2004-07-01,"133,0,165,165.0"
2004-06-01,"165,0,224,224.0"
2004-05-01,"224,0,205,205.0"
2004-04-01,"205,0,140,140.0"
2004-03-01,"140,0,111,111.0"
2004-02-01,"111,0,60,60.0"
2004-01-01,"60,0,105,105.0"
2003-12-01,"105,0,146,146.0"
2003-11-01,"146,0,132,132.0"
2003-10-01,"132,0,24,24.0"
2003-09-01,"24,0,78,78.0"
2003-08-01,"78,0,25,25.0"
2003-07-01,"25,0,-6,-6.0"
2003-06-01,"-6,0,-86,-86.0"
2003-05-01,"-86,0,-91,-91.0"
2003-04-01,"-91,0,-68,-68.0"
2003-03-01,"-68,0,0,0.0"
2003-02-01,"0,0,-35,-35.0"
2003-01-01,"-35,0,-18,-18.0"
2002-12-01,"-18,0,-42,-42.0"
2002-11-01,"-42,0,-84,-84.0"
2002-10-01,"-84,0,-22,-22.0"
2002-09-01,"-22,0,-95,-95.0"
2002-08-01,"-95,0,-91,-91.0"
2002-07-01,"-91,0,-47,-47.0"
2002-06-01,"-47,0,-70,-70.0"
2002-05-01,"-70,0,-70,-70.0"
2002-04-01,"-70,0,-91,-91.0"
2002-03-01,"-91,0,-69,-69.0"
2002-02-01,"-69,0,-223,-223.0"
2002-01-01,"-223,0,-361,-361.0"
2001-12-01,"-361,0,-380,-380.0"
2001-11-01,"-380,0,-261,-261.0"
2001-10-01,"-261,0,-246,-246.0"
2001-09-01,"-246,0,-203,-203.0"
2001-08-01,"-203,0,-230,-230.0"
2001-07-01,"-230,0,-175,0.0"
