date,feature
2023-08-23,"44.7,48.3,48.5,48.3,39.1,38.7,38.8,38.8,47.3,51.5,52.3,52.0"
2023-07-24,"48.3,50.3,50.6,50.8,38.8,41.0,40.6,41.0,52.0,53.1,54.1,54.1"
2023-05-23,"54.3,53.5,54.2,53.9,42.9,45.0,44.5,44.0,57.8,55.5,56.0,55.7"
2023-06-23,"50.8,53.5,53.9,54.3,41.0,43.5,43.2,42.9,54.1,56.2,57.2,57.8"
2023-04-21,"53.9,52.7,52.6,52.6,44.0,45.7,44.7,44.4,55.7,53.3,53.7,53.9"
2023-03-24,"52.6,51.0,50.7,51.1,44.4,47.0,46.3,0.0,53.9,51.0,50.9,51.3"
