date,feature
2013-01-29,"58.6,64.0,66.7,65.1"
2012-12-27,"65.1,70.0,71.5,73.7"
2012-11-27,"73.7,73.0,73.1,72.2"
2012-11-01,"72.2,72.5,68.4,70.3"
2012-09-25,"70.3,63.0,61.3,60.6"
2012-08-28,"60.6,66.0,65.4,65.9"
2012-07-31,"65.9,61.5,62.7,62.0"
2012-06-26,"62.0,63.5,64.4,64.9"
2012-05-29,"64.9,70.0,68.7,69.2"
2012-04-24,"69.2,69.7,69.5,70.2"
2012-03-27,"70.2,70.3,71.6,70.8"
2012-02-28,"70.8,63.0,61.5,61.1"
2012-01-31,"61.1,68.2,64.8,64.5"
2011-12-27,"64.5,58.2,55.2,56.0"
2011-11-29,"56.0,43.0,40.9,39.8"
2011-10-25,"39.8,46.0,46.4,45.4"
2011-09-27,"45.4,46.5,45.2,44.5"
2011-08-30,"44.5,52.2,59.2,59.5"
2011-07-26,"59.5,56.0,57.6,58.5"
2011-06-28,"58.5,60.3,61.7,60.8"
2011-05-31,"60.8,66.3,66.0,65.4"
2011-04-26,"65.4,64.4,63.8,63.4"
2011-03-29,"63.4,65.0,72.0,70.4"
2011-02-22,"70.4,65.1,64.8,60.6"
2011-01-25,"60.6,53.5,53.3,52.5"
2010-12-28,"52.5,56.1,54.3,54.1"
2010-11-30,"54.1,52.0,49.9,50.2"
2010-10-26,"50.2,49.0,48.6,48.5"
2010-09-28,"48.5,52.9,53.2,53.5"
2010-08-31,"53.5,50.0,51.0,50.4"
2010-07-27,"50.4,51.0,54.3,52.9"
2010-06-29,"52.9,62.0,62.7,63.3"
2010-05-25,"63.3,58.3,57.7,57.9"
2010-04-27,"57.9,53.7,52.3,52.5"
2010-03-30,"52.5,50.0,46.4,46.0"
2010-02-23,"46.0,55.0,56.5,55.9"
2010-01-26,"55.9,53.5,53.6,52.9"
2009-12-29,"52.9,53.0,50.6,49.5"
2009-11-24,"49.5,47.7,48.7,47.7"
2009-10-27,"47.7,53.4,53.4,53.1"
2009-09-29,"53.1,57.0,54.5,54.1"
2009-08-25,"54.1,48.1,47.4,46.6"
2009-07-28,"46.6,49.0,49.3,49.3"
2009-06-30,"49.3,55.8,54.8,54.9"
2009-05-26,"54.9,42.1,40.8,39.2"
2009-04-28,"39.2,29.6,26.9,26.0"
2009-03-31,"26.0,27.8,25.0,25.0"
2009-02-24,"25.0,35.5,37.7,37.7"
2009-01-27,"37.7,38.7,38.0,38.0"
2008-12-30,"38.0,45.5,44.9,44.9"
2008-11-25,"44.9,38.0,38.0,38.0"
2008-10-28,"38.0,52.2,59.8,59.8"
2008-09-30,"59.8,54.6,56.9,56.9"
2008-08-26,"56.9,53.0,51.9,51.9"
2008-07-29,"51.9,50.0,50.4,50.4"
2008-06-24,"50.4,56.4,57.2,52.7"
2008-05-27,"52.7,60.0,62.3,62.3"
2008-04-29,"62.3,61.5,64.5,64.5"
2008-03-25,"64.5,73.5,75.0,75.0"
2008-02-26,"75.0,82.0,87.9,90.6"
2008-01-01,"90.60,0,87.8,87.8"
2007-12-01,"87.80,0,95.2,95.2"
2007-11-01,"95.20,0,99.5,99.5"
2007-10-01,"99.50,0,105.6,105.6"
2007-09-01,"105.60,0,111.9,111.9"
2007-08-01,"111.90,0,105.3,105.3"
2007-07-01,"105.30,0,108.5,108.5"
2007-06-01,"108.50,0,106.3,106.3"
2007-05-01,"106.30,0,108.2,108.2"
2007-04-01,"108.20,0,111.2,111.2"
2007-03-01,"111.20,0,110.2,110.2"
2007-02-01,"110.20,0,110.0,110.0"
2007-01-01,"110.00,0,105.3,105.3"
2006-12-01,"105.30,0,105.1,105.1"
2006-11-01,"105.10,0,105.9,105.9"
2006-10-01,"105.90,0,100.2,100.2"
2006-09-01,"100.20,0,107.0,107.0"
2006-08-01,"107.00,0,105.4,105.4"
2006-07-01,"105.40,0,104.7,104.7"
2006-06-01,"104.70,0,109.8,109.8"
2006-05-01,"109.80,0,107.5,107.5"
2006-04-01,"107.50,0,102.7,102.7"
