date,feature
2023-08-24,"0.12,-0.22,-0.33,-0.32,0.1,0.1,-0.4,0.1,0.5,0.2,0.2,0.5,-5.2,-4.0,4.4,4.6"
2023-01-26,"-0.49,0.0,0.0,-0.05,-0.2,-0.2,0.0,0.1,-0.1,-0.2,0.0,0.1,5.6,2.5,-1.7,-2.1"
