date,feature
2023-06-14,"-81.4,0.0,0.0,162.3,-6.1,0.0,0.0,48.2,791.9,-51.0,0.0,-45.2,1764.97,0.0,0.0,1886.5,482.07,0.0,0.0,469.01,210.8,31.6,0.0,274.5,10.6,0.0,0.0,9.4,140.5,0.0,0.0,-36.2,1015.0,0.0,0.0,1020.63,-0.3,0.0,0.0,0.4,155.4,0.0,0.0,172.1,-8.2,0.0,0.0,4.8,212.3,120.8,0.0,507.4,-25.5,0.0,0.0,20.3,93.7,95.9,0.0,95.8,-190.0,0.0,0.0,-186.7"
2023-06-07,"162.3,0.0,0.0,100.1,48.2,0.0,0.0,9.6,-45.1,102.2,0.0,448.9,1886.46,0.0,0.0,1877.6,469.01,0.0,0.0,509.83,274.6,88.0,0.0,-20.7,9.4,0.0,0.0,-34.4,-36.2,0.0,0.0,-128.9,1020.63,0.0,0.0,1004.94,0.4,0.0,0.0,-0.1,172.1,0.0,0.0,162.8,4.8,0.0,0.0,8.2,507.5,132.8,0.0,98.5,20.3,0.0,0.0,16.5,95.8,93.7,0.0,93.1,-186.7,0.0,0.0,-251.8"
2023-06-01,"100.1,0.0,0.0,-124.9,9.6,0.0,0.0,7.9,448.8,-138.6,0.0,-1245.6,1877.57,0.0,0.0,1992.9,509.83,0.0,0.0,511.11,-20.7,-49.7,0.0,-205.3,-34.4,0.0,0.0,83.3,-128.9,0.0,0.0,48.1,1004.94,0.0,0.0,1014.71,-0.1,0.0,0.0,-0.5,162.8,0.0,0.0,176.2,8.2,0.0,0.0,-0.8,98.5,86.2,0.0,-56.1,16.5,0.0,0.0,1.9,93.1,92.4,0.0,91.7,-251.8,0.0,0.0,-160.0"
2023-05-24,"-124.9,0.0,0.0,-12.7,7.9,0.0,0.0,24.5,-1245.6,77.5,0.0,504.0,1992.94,0.0,0.0,1834.0,511.11,0.0,0.0,497.26,-205.3,-105.1,0.0,-138.1,83.3,0.0,0.0,-34.1,48.1,0.0,0.0,45.4,1014.71,0.0,0.0,983.84,-0.5,0.0,0.0,0.3,176.2,0.0,0.0,146.1,-0.8,0.0,0.0,-3.4,-56.2,38.5,0.0,8.0,1.9,0.0,0.0,25.0,91.7,92.6,0.0,92.0,-160.0,0.0,0.0,-242.8"
2023-05-17,"-12.7,0.0,0.0,101.8,24.5,0.0,0.0,1.0,504.0,-92.0,0.0,295.1,1834.0,0.0,0.0,1743.1,497.26,0.0,0.0,531.27,-138.1,-106.0,0.0,-316.7,-34.1,0.0,0.0,44.5,45.4,0.0,0.0,-41.7,983.84,0.0,0.0,1006.29,0.3,0.0,0.0,-0.5,146.1,0.0,0.0,39.7,-3.4,0.0,0.0,10.5,8.0,5.7,0.0,-417.0,25.0,0.0,0.0,3.0,92.0,91.5,0.0,91.0,-242.8,0.0,0.0,-290.0"
2023-05-10,"101.8,0.0,0.0,10.2,1.0,0.0,0.0,-9.8,295.1,-91.7,0.0,-128.1,1743.14,0.0,0.0,1887.9,531.27,0.0,0.0,489.0,-316.7,-123.3,0.0,174.2,44.5,0.0,0.0,-63.8,-41.7,0.0,0.0,64.8,1006.29,0.0,0.0,945.96,-0.5,0.0,0.0,0.0,39.7,0.0,0.0,54.1,10.5,0.0,0.0,-50.8,-417.0,-80.8,0.0,-119.0,3.0,0.0,0.0,-9.3,91.0,91.4,0.0,90.7,-290.0,0.0,0.0,-200.4"
2023-05-03,"10.2,0.0,0.0,-16.6,-9.8,0.0,0.0,-1.1,-128.0,-110.0,0.0,-505.4,1887.9,0.0,0.0,1929.8,489.0,0.0,0.0,484.44,174.3,-115.7,0.0,-240.8,-63.8,0.0,0.0,54.1,64.8,0.0,0.0,15.1,945.96,0.0,0.0,1024.6,0.0,0.0,0.0,0.5,54.1,0.0,0.0,31.9,-50.8,0.0,0.0,21.5,-119.1,-108.4,0.0,-57.7,-9.3,0.0,0.0,-8.1,90.7,91.6,0.0,91.3,-200.4,0.0,0.0,-102.1"
2023-04-26,"-16.6,0.0,0.0,-174.3,-1.1,0.0,0.0,25.9,-505.4,-148.6,0.0,-458.1,1929.8,0.0,0.0,1924.8,484.44,0.0,0.0,491.37,-240.8,-93.3,0.0,129.9,54.1,0.0,0.0,-34.3,15.1,0.0,0.0,-26.0,1024.6,0.0,0.0,946.21,0.5,0.0,0.0,-0.1,31.9,0.0,0.0,-108.8,21.5,0.0,0.0,-3.1,-57.6,-83.9,0.0,-35.5,-8.1,0.0,0.0,16.7,91.3,91.3,0.0,91.0,-102.1,0.0,0.0,-161.2"
2023-04-19,"-174.3,0.0,0.0,156.1,25.9,0.0,0.0,-3.0,-458.1,-108.8,0.0,59.7,1924.84,0.0,0.0,1840.8,491.37,0.0,0.0,490.26,130.0,-126.7,0.0,-33.0,-34.3,0.0,0.0,-3.3,-26.0,0.0,0.0,101.5,946.21,0.0,0.0,972.01,-0.1,0.0,0.0,-0.1,-108.8,0.0,0.0,-40.9,-3.1,0.0,0.0,36.1,-35.6,-92.7,0.0,-60.6,16.7,0.0,0.0,-15.7,91.0,89.8,0.0,89.3,-161.2,0.0,0.0,-160.0"
2023-04-12,"156.1,0.0,0.0,116.4,-3.0,0.0,0.0,-19.8,59.7,-58.3,0.0,-373.9,1840.77,0.0,0.0,1987.8,490.26,0.0,0.0,537.39,-33.0,-160.0,0.0,-411.9,-3.3,0.0,0.0,-18.7,101.5,0.0,0.0,-72.1,972.01,0.0,0.0,1015.49,-0.1,0.0,0.0,-0.1,-40.9,0.0,0.0,-97.0,36.1,0.0,0.0,-36.1,-60.6,-76.4,0.0,-363.2,-15.7,0.0,0.0,10.7,89.3,90.1,0.0,89.6,-160.0,0.0,0.0,-40.0"
